id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
7338,huneycuttrealtors.com,rentvine,huneycuttrealtors.rentvine.com,high,homepage_fetch,0,,,2026-02-16T07:08:20.718777,2026-02-25 06:54:01,2026-02-25 06:54:01
7339,huntahome.com,appfolio,huntahome.appfolio.com,high,homepage_fetch,1,http://www.huntahome.com,,2026-02-16T07:08:21.276718,2026-02-25 06:54:01,2026-02-25 06:54:01
7340,hudsonrentalproperty.com,unknown,,low,not_found,0,,,2026-02-16T07:07:31.070865,2026-02-25 06:54:01,2026-02-25 06:54:01
7341,hunterpropertymgt.com,appfolio,hunterpropertymanagement.appfolio.com,high,homepage_fetch,1,https://www.hunterpropertymgt.com/,,2026-02-16T07:08:33.273124,2026-02-25 06:54:01,2026-02-25 06:54:01
7342,humphreymanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:07:52.550387,2026-02-25 06:54:01,2026-02-25 06:54:01
7343,hunterrentals.com,appfolio,hunterrentals.appfolio.com,high,homepage_fetch,1,http://www.hunterrentals.com,,2026-02-16T07:08:48.016340,2026-02-25 06:54:01,2026-02-25 06:54:01
7344,hundredpm.com,unknown,,low,not_found,0,,,2026-02-16T07:07:59.882574,2026-02-25 06:54:01,2026-02-25 06:54:01
7345,hunterrealtyonline.com,appfolio,hunterrealty.appfolio.com,high,secondary_page:/tenant-portal,1,http://www.hunterrealtyonline.com,,2026-02-16T07:08:34.079703,2026-02-25 06:54:01,2026-02-25 06:54:01
7346,huntingtonwest.com,appfolio,hwp.appfolio.com,high,homepage_fetch,1,http://www.huntingtonwest.com,,2026-02-16T07:09:04.722961,2026-02-25 06:54:01,2026-02-25 06:54:01
7347,huntsvillepropertymanagement.co,appfolio,evernest.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:09:05.429354,2026-02-25 06:54:01,2026-02-25 06:54:01
7348,huntsvillepropertymanagement.com,buildium,elvira.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:09:05.651848,2026-02-25 06:54:01,2026-02-25 06:54:01
7349,huntsvillepropertymanagementinc.com,rentvine,pminorthalabama.rentvine.com,high,homepage_fetch,0,,,2026-02-16T07:09:05.972510,2026-02-25 06:54:01,2026-02-25 06:54:01
7350,hunterlp.com,yardi,,low,recovery:dns_spf,0,,,2026-02-16T07:08:22.291547,2026-02-25 06:54:01,2026-02-25 06:54:01
7351,hurleygroup.net,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:09:06.968694,2026-02-25 06:54:01,2026-02-25 06:54:01
7352,huntsvillepropertymanagers.com,appfolio,huntsvillepropertymngrs.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:09:06.405809,2026-02-25 06:54:01,2026-02-25 06:54:01
7353,huntingtonvillagehomes.com,unknown,,low,not_found,0,,,2026-02-16T07:08:51.454940,2026-02-25 06:54:01,2026-02-25 06:54:01
7354,hunterresidential.com,unknown,,low,not_found,0,,,2026-02-16T07:08:48.553978,2026-02-25 06:54:01,2026-02-25 06:54:01
7355,hwpmmd.com,rentmanager,mbalt.twa.rentmanager.com,high,secondary_page:/residents/,0,,,2026-02-16T07:09:52.155870,2026-02-25 06:54:01,2026-02-25 06:54:01
7356,husemanmanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:09:07.174063,2026-02-25 06:54:01,2026-02-25 06:54:01
7357,hustlehouserealty.com,unknown,,low,not_found,0,,,2026-02-16T07:09:08.086321,2026-02-25 06:54:01,2026-02-25 06:54:01
7358,hyperion-re.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:10:01.830526,2026-02-25 06:54:01,2026-02-25 06:54:01
7359,iandapropertiesllc.com,appfolio,iapropertiesllc.appfolio.com,high,homepage_fetch,1,,,2026-02-16T07:10:02.204183,2026-02-25 06:54:01,2026-02-25 06:54:01
7360,iandsmanagement.com,appfolio,iandsmanagement.appfolio.com,high,homepage_fetch,1,https://www.iandsmanagement.com,,2026-02-16T07:10:03.029630,2026-02-25 06:54:01,2026-02-25 06:54:01
7361,iberopropertymgmt.com,buildium,iberopropertymgmt.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:10:04.582791,2026-02-25 06:54:01,2026-02-25 06:54:01
7362,hyltonandcompany.com,appfolio,hyltonco.appfolio.com,high,secondary_page:/owner-resources,1,http://hyltonandcompany.com,,2026-02-16T07:09:54.933537,2026-02-25 06:54:01,2026-02-25 06:54:01
7363,iconmgmt.net,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:10:21.210990,2026-02-25 06:54:01,2026-02-25 06:54:01
7364,hyattcommercial.com,unknown,,low,not_found,0,,,2026-02-16T07:09:53.485929,2026-02-25 06:54:01,2026-02-25 06:54:01
7365,iconre.org,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:10:44.024905,2026-02-25 06:54:01,2026-02-25 06:54:01
7366,iconrealty.com,appfolio,iconrealty.appfolio.com,high,homepage_fetch,1,http://www.iconrealty.com,,2026-02-16T07:10:44.248509,2026-02-25 06:54:01,2026-02-25 06:54:01
7367,icorr.com,yardi,,high,homepage_fetch,0,,,2026-02-16T07:10:44.593644,2026-02-25 06:54:01,2026-02-25 06:54:01
7368,icrealty.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:10:44.927619,2026-02-25 06:54:01,2026-02-25 06:54:01
7369,iamhoste.com,guesty,hoste.guestyowners.com,high,recovery:dns_cname,1,,,2026-02-16T07:10:02.077751,2026-02-25 06:54:01,2026-02-25 06:54:01
7370,idealocala.com,buildium,idealocala.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:10:46.889426,2026-02-25 06:54:01,2026-02-25 06:54:01
7371,idahomeproperties.com,appfolio,idahomeproperties.appfolio.com,high,homepage_fetch,1,http://www.idahomeproperties.com,,2026-02-16T07:10:45.154160,2026-02-25 06:54:01,2026-02-25 06:54:01
7372,idealpropertiesil.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:10:47.324008,2026-02-25 06:54:01,2026-02-25 06:54:01
7373,idealrentals.net,rentmanager,idre.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:10:47.620560,2026-02-25 06:54:01,2026-02-25 06:54:01
7374,idonimanagement.com,buildium,idonimanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:10:47.914185,2026-02-25 06:54:01,2026-02-25 06:54:01
7375,iehouses.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:10:48.236265,2026-02-25 06:54:01,2026-02-25 06:54:01
7376,idealpropertymgmtgroup.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:10:47.378763,2026-02-25 06:54:01,2026-02-25 06:54:01
7377,icaproperties.com,unknown,,low,not_found,0,,,2026-02-16T07:10:06.703031,2026-02-25 06:54:01,2026-02-25 06:54:01
7378,iconmls.com,buildium,iconmls.managebuilding.com,medium,subdomain_probe,1,,,2026-02-16T07:10:21.535554,2026-02-25 06:54:01,2026-02-25 06:54:01
7379,ihrepm.com,buildium,spoh.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:11:15.092670,2026-02-25 06:54:01,2026-02-25 06:54:01
7380,ihspm1.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-16T07:11:15.501081,2026-02-25 06:54:01,2026-02-25 06:54:01
7381,igcrents.com,unknown,,low,not_found,0,,,2026-02-16T07:10:50.193405,2026-02-25 06:54:01,2026-02-25 06:54:01
7382,ifindproperties.com,unknown,,low,not_found,0,,,2026-02-16T07:10:48.555377,2026-02-25 06:54:01,2026-02-25 06:54:01
7383,iliumproperties.com,buildium,iliumproperties.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:11:43.631047,2026-02-25 06:54:01,2026-02-25 06:54:01
7384,ihpmhawaii.com,unknown,,low,not_found,0,,,2026-02-16T07:10:58.321782,2026-02-25 06:54:01,2026-02-25 06:54:01
7385,imaginepropertyservices.com,rentvine,imaginepm.rentvine.com,high,homepage_fetch,0,,,2026-02-16T07:11:52.169183,2026-02-25 06:54:01,2026-02-25 06:54:01
7386,imcmanagement.net,vantaca,,high,homepage_fetch,0,,,2026-02-16T07:11:52.703634,2026-02-25 06:54:01,2026-02-25 06:54:01
7387,impactabilene.com,yardi,,high,homepage_fetch,0,,,2026-02-16T07:11:53.018910,2026-02-25 06:54:01,2026-02-25 06:54:01
7388,impactpropertymgmt.com,buildium,impactpropertymgmt.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:11:53.172427,2026-02-25 06:54:01,2026-02-25 06:54:01
7389,iiandiii.com,unknown,,low,not_found,0,,,2026-02-16T07:11:15.815991,2026-02-25 06:54:01,2026-02-25 06:54:01
7390,imagineersllc.com,unknown,,low,not_found,0,,,2026-02-16T07:11:44.000751,2026-02-25 06:54:01,2026-02-25 06:54:01
7391,impactremgt.com,unknown,,low,not_found,0,,,2026-02-16T07:11:53.407900,2026-02-25 06:54:01,2026-02-25 06:54:01
7392,iip-management.com,unknown,,low,not_found,0,,,2026-02-16T07:11:34.238534,2026-02-25 06:54:01,2026-02-25 06:54:01
7393,inclinepm.com,rentmanager,rere.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:12:42.625975,2026-02-25 06:54:01,2026-02-25 06:54:01
7394,imperialpropertymgt.com,unknown,,low,not_found,0,,,2026-02-16T07:12:10.201534,2026-02-25 06:54:01,2026-02-25 06:54:01
7395,incomerealty.net,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:13:05.188258,2026-02-25 06:54:01,2026-02-25 06:54:01
7396,incopm.com,heropm,listings.heropm.com,high,homepage_fetch,0,,,2026-02-16T07:13:05.626984,2026-02-25 06:54:01,2026-02-25 06:54:01
7397,incoreresidential.com,entrata,,high,homepage_fetch,0,,,2026-02-16T07:13:06.263166,2026-02-25 06:54:01,2026-02-25 06:54:01
7398,imvacant.com,unknown,,low,not_found,0,,,2026-02-16T07:12:35.900023,2026-02-25 06:54:01,2026-02-25 06:54:01
7399,indianapmg.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:13:22.089700,2026-02-25 06:54:01,2026-02-25 06:54:01
7400,indianapolispropertymanagement.com,appfolio,indianapolispropmgmt.appfolio.com,high,homepage_fetch,1,http://www.indianapolispropertymanagement.com,,2026-02-16T07:13:22.329076,2026-02-25 06:54:01,2026-02-25 06:54:01
7401,indianapolispropertymanagementinc.net,rentvine,pmiindy.rentvine.com,high,homepage_fetch,0,,,2026-02-16T07:13:23.289999,2026-02-25 06:54:01,2026-02-25 06:54:01
7402,indyflippers.com,buildium,indyflippers1.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:13:24.215396,2026-02-25 06:54:01,2026-02-25 06:54:01
7403,independencemgt.com,appfolio,independencepropertymgmt.appfolio.com,low,secondary_page:/portal/,0,,,2026-02-16T07:13:07.444694,2026-02-25 06:54:01,2026-02-25 06:54:01
7404,infinite-rentals.com,buildium,infinite-rentals.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:13:24.764815,2026-02-25 06:54:01,2026-02-25 06:54:01
7405,infinityofrochester.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:13:25.117066,2026-02-25 06:54:01,2026-02-25 06:54:01
7406,infanteproperty.com,appfolio,infanteproperty.appfolio.com,high,homepage_fetch,1,http://www.infanteproperty.com,,2026-02-16T07:13:24.427646,2026-02-25 06:54:01,2026-02-25 06:54:01
7407,infinitypm.com,appfolio,infinitylm.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:13:25.923295,2026-02-25 06:54:01,2026-02-25 06:54:01
7408,incaaztecmanagementinc.com,unknown,,low,not_found,0,,,2026-02-16T07:12:40.482221,2026-02-25 06:54:01,2026-02-25 06:54:01
7409,incomepropertyspecialists.com,unknown,,low,not_found,0,,,2026-02-16T07:12:43.746681,2026-02-25 06:54:01,2026-02-25 06:54:01
7410,innercirclepropertymanagement.com,buildium,innercirclepm.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-16T07:13:37.900695,2026-02-25 06:54:01,2026-02-25 06:54:01
7411,innova-pm.com,appfolio,innovarm.appfolio.com,high,homepage_fetch,1,http://www.innova-pm.com,,2026-02-16T07:13:42.366179,2026-02-25 06:54:01,2026-02-25 06:54:01
7412,inlandempireoffices.com,unknown,,low,not_found,0,,,2026-02-16T07:13:26.477938,2026-02-25 06:54:01,2026-02-25 06:54:01
7413,innovationrentals.com,appfolio,innovationmanagement.appfolio.com,high,homepage_fetch,1,http://www.innovationrentals.com,,2026-02-16T07:14:11.034172,2026-02-25 06:54:01,2026-02-25 06:54:01
7414,innovativeproperties.biz,appfolio,innovprop.appfolio.com,high,homepage_fetch,1,http://www.innovativeproperties.biz,,2026-02-16T07:14:11.622944,2026-02-25 06:54:01,2026-02-25 06:54:01
7415,inlandempireriverside.com,unknown,,low,not_found,0,,,2026-02-16T07:13:30.877466,2026-02-25 06:54:01,2026-02-25 06:54:01
7416,inspireres.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:14:15.058462,2026-02-25 06:54:01,2026-02-25 06:54:01
7417,innovativepropertysolutionsnc.com,appfolio,ipsnc.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:14:14.621760,2026-02-25 06:54:01,2026-02-25 06:54:01
7418,integrityamc.com,entrata,,high,homepage_fetch,0,,,2026-02-16T07:14:15.366939,2026-02-25 06:54:01,2026-02-25 06:54:01
7419,infinityonsunnyvale.com,unknown,,low,not_found,0,,,2026-02-16T07:13:25.263709,2026-02-25 06:54:01,2026-02-25 06:54:01
7420,integrityokc.com,appfolio,integrityoklahoma.appfolio.com,high,homepage_fetch,1,,,2026-02-16T07:14:22.900115,2026-02-25 06:54:01,2026-02-25 06:54:01
7421,integrityplace.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:14:23.476651,2026-02-25 06:54:01,2026-02-25 06:54:01
7422,integritypmlv.com,buildium,integrityrealestateandpropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:14:23.755705,2026-02-25 06:54:01,2026-02-25 06:54:01
7423,integritypropertymanagement.com,buildium,integritypropmgmt.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-16T07:14:23.991988,2026-02-25 06:54:01,2026-02-25 06:54:01
7424,integritypropertymgt.com,appfolio,integritypropertymgmt.appfolio.com,high,secondary_page:/tenants/,1,http://www.integritypropertymgt.com,,2026-02-16T07:14:28.871806,2026-02-25 06:54:01,2026-02-25 06:54:01
7425,innovarealtors.com,unknown,,low,not_found,0,,,2026-02-16T07:13:43.061150,2026-02-25 06:54:01,2026-02-25 06:54:01
7426,integrityproproperty.com,appfolio,integrityproproperty.appfolio.com,high,homepage_fetch,1,http://integrityproproperty.com,,2026-02-16T07:14:33.430344,2026-02-25 06:54:01,2026-02-25 06:54:01
7427,intempuspropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-16T07:19:21.834328,2026-02-25 06:54:01,2026-02-25 06:54:01
7428,intersectionstl.com,appfolio,intersectionrealestate.appfolio.com,high,homepage_fetch,1,http://www.intersectionstl.com,,2026-02-16T07:19:23.934454,2026-02-25 06:54:01,2026-02-25 06:54:01
7429,intervalmanagement.com,appfolio,intervalmgmt.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:19:25.830611,2026-02-25 06:54:01,2026-02-25 06:54:01
7430,intracoastallongtermrentals.com,rentmanager,intra.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:19:26.523939,2026-02-25 06:54:01,2026-02-25 06:54:01
7431,intriguepm.com,appfolio,intriguepm.appfolio.com,high,homepage_fetch,1,,,2026-02-16T07:19:28.084595,2026-02-25 06:54:01,2026-02-25 06:54:01
7432,intrustpmc.com,appfolio,intrustpropertymanagement.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:19:28.816780,2026-02-25 06:54:01,2026-02-25 06:54:01
7433,inv-rel.com,appfolio,investmentrolla.appfolio.com,high,secondary_page:/tenants/,1,http://www.inv-rel.com,,2026-02-16T07:19:29.401183,2026-02-25 06:54:01,2026-02-25 06:54:01
7434,inveserve.com,appfolio,inveserve.appfolio.com,high,homepage_fetch,1,http://inveserve.com,,2026-02-16T07:19:33.756849,2026-02-25 06:54:01,2026-02-25 06:54:01
7435,investedpm.com,appfolio,invested.appfolio.com,high,secondary_page:/tenants/,1,http://www.investedpm.com,,2026-02-16T07:19:34.647009,2026-02-25 06:54:01,2026-02-25 06:54:01
7436,investekmanagement.com,yardi,investekmanagement.rentcafe.com,high,homepage_fetch,0,,,2026-02-16T07:19:39.457303,2026-02-25 06:54:01,2026-02-25 06:54:01
7437,integritymgmtsystems.com,unknown,,low,not_found,0,,,2026-02-16T07:14:15.779395,2026-02-25 06:54:01,2026-02-25 06:54:01
7438,investoregon.com,appfolio,2Fpluspmllc.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:19:44.000252,2026-02-25 06:54:01,2026-02-25 06:54:01
7439,integrapropertymanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:14:15.231413,2026-02-25 06:54:01,2026-02-25 06:54:01
7440,investorsassociated.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:19:50.337984,2026-02-25 06:54:01,2026-02-25 06:54:01
7441,integrityrm.net,appfolio,info.appfolio.com,low,secondary_page:/ownerportal,0,,,2026-02-16T07:19:21.299521,2026-02-25 06:54:01,2026-02-25 06:54:01
7442,investmentrealtors.com,yardi,,low,recovery:dns_spf,0,,,2026-02-16T07:19:39.721767,2026-02-25 06:54:01,2026-02-25 06:54:01
7443,investorspropertymanagement.net,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:20:26.095732,2026-02-25 06:54:01,2026-02-25 06:54:01
7444,investpm.com,appfolio,investprop.appfolio.com,high,homepage_fetch,1,http://investpm.com,,2026-02-16T07:20:26.512089,2026-02-25 06:54:01,2026-02-25 06:54:01
7445,investorsazrealtors.com,unknown,,low,not_found,0,,,2026-02-16T07:19:50.807094,2026-02-25 06:54:01,2026-02-25 06:54:01
7446,investwithroost.com,appfolio,roostrealestateco.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:20:34.750541,2026-02-25 06:54:01,2026-02-25 06:54:01
7447,investors-florida.com,unknown,,low,not_found,0,,,2026-02-16T07:19:44.643909,2026-02-25 06:54:01,2026-02-25 06:54:01
7448,invitationhomes.com,yardi,invitationhomes.rentcafe.com,high,homepage_fetch,0,,,2026-02-16T07:20:46.380694,2026-02-25 06:54:01,2026-02-25 06:54:01
7449,investorsmanagement.net,unknown,,low,not_found,0,,,2026-02-16T07:19:52.758965,2026-02-25 06:54:01,2026-02-25 06:54:01
7450,iowapmi.com,rentmanager,cdn.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:20:57.582739,2026-02-25 06:54:01,2026-02-25 06:54:01
7451,ipglouisville.com,rentmanager,ipg.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:20:59.339507,2026-02-25 06:54:01,2026-02-25 06:54:01
7452,ipipropertymanagement.com,appfolio,ipipropertymanagement.appfolio.com,high,homepage_fetch,1,https://www.ipipropertymanagement.com/,,2026-02-16T07:21:00.710564,2026-02-25 06:54:01,2026-02-25 06:54:01
7453,ipm-idaho.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:21:01.490961,2026-02-25 06:54:01,2026-02-25 06:54:01
7454,ipma2.com,rentmanager,invest.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:21:01.826870,2026-02-25 06:54:01,2026-02-25 06:54:01
7455,investproinc.com,unknown,,low,not_found,0,,,2026-02-16T07:20:27.435683,2026-02-25 06:54:01,2026-02-25 06:54:01
7456,iowamm.com,unknown,,low,not_found,0,,,2026-02-16T07:20:46.707664,2026-02-25 06:54:01,2026-02-25 06:54:01
7457,invictusfl.com,unknown,,low,not_found,0,,,2026-02-16T07:20:38.669981,2026-02-25 06:54:01,2026-02-25 06:54:01
7458,ipmgj.com,buildium,ipmgj.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:21:32.812847,2026-02-25 06:54:01,2026-02-25 06:54:01
7459,ipmflorida.com,cincwebaxis,integrity.cincwebaxis.com,high,secondary_page:/payments/,0,,,2026-02-16T07:21:30.478211,2026-02-25 06:54:01,2026-02-25 06:54:01
7460,ipmrental.com,inosio,,high,homepage_fetch,0,,,2026-02-16T07:21:53.032162,2026-02-25 06:54:01,2026-02-25 06:54:01
7461,ipmwichita.com,appfolio,ipmllc.appfolio.com,high,homepage_fetch,1,http://www.ipmwichita.com,,2026-02-16T07:21:53.273587,2026-02-25 06:54:01,2026-02-25 06:54:01
7462,ipropertiesinternational.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:21:54.107725,2026-02-25 06:54:01,2026-02-25 06:54:01
7463,ipropmgmt.com,appfolio,ipropmgmt.appfolio.com,high,homepage_fetch,1,http://www.ipropmgmt.com,,2026-02-16T07:21:54.291223,2026-02-25 06:54:01,2026-02-25 06:54:01
7464,ipsfresno.com,appfolio,ipspm.appfolio.com,high,homepage_fetch,1,http://www.ipsfresno.com,,2026-02-16T07:21:54.861628,2026-02-25 06:54:01,2026-02-25 06:54:01
7465,ipmcommercial.com,unknown,,low,not_found,0,,,2026-02-16T07:21:02.046455,2026-02-25 06:54:01,2026-02-25 06:54:01
7466,iraproperty.net,buildium,iraproperty.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:21:55.308497,2026-02-25 06:54:01,2026-02-25 06:54:01
7467,ipmdowntown.com,unknown,,low,not_found,0,,,2026-02-16T07:21:28.432680,2026-02-25 06:54:01,2026-02-25 06:54:01
7468,iresvegas.com,appfolio,innovativerealestate.appfolio.com,high,homepage_fetch,1,http://www.iresvegas.com,,2026-02-16T07:22:12.220288,2026-02-25 06:54:01,2026-02-25 06:54:01
7469,irichmondpropertymanagement.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:22:15.470359,2026-02-25 06:54:01,2026-02-25 06:54:01
7470,ipmnd.com,unknown,,low,not_found,0,,,2026-02-16T07:21:33.062546,2026-02-25 06:54:01,2026-02-25 06:54:01
7471,irbyrents.com,unknown,,low,not_found,0,,,2026-02-16T07:21:56.357684,2026-02-25 06:54:01,2026-02-25 06:54:01
7472,ironcreek.org,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:22:50.717243,2026-02-25 06:54:01,2026-02-25 06:54:01
7473,ironeaglepm.com,buildium,ironeagle.managebuilding.com,high,homepage_fetch,0,,,2026-02-16T07:22:51.049206,2026-02-25 06:54:01,2026-02-25 06:54:01
7474,iremnorthernohio.com,unknown,,low,not_found,0,,,2026-02-16T07:21:58.828778,2026-02-25 06:54:01,2026-02-25 06:54:01
7475,ironhorsemgmt.com,appfolio,ironhorsemanagement.appfolio.com,high,homepage_fetch,1,http://www.ironhorsemgmt.com,,2026-02-16T07:22:51.596057,2026-02-25 06:54:01,2026-02-25 06:54:01
7476,irishjones.com,unknown,,low,not_found,0,,,2026-02-16T07:22:15.721700,2026-02-25 06:54:01,2026-02-25 06:54:01
7477,irpmrentals.com,appfolio,,high,homepage_fetch,0,,,2026-02-16T07:23:10.386210,2026-02-25 06:54:01,2026-02-25 06:54:01
7478,isbellrentals.com,appfolio,isbellrentals.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:23:10.591146,2026-02-25 06:54:01,2026-02-25 06:54:01
7479,irishmgmt.com,ownerrez,portal.ownerrez.com,high,recovery:dns_cname,1,,,2026-02-16T07:22:27.387236,2026-02-25 06:54:01,2026-02-25 06:54:01
7480,issaproperties.com,rentmanager,issa.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:23:19.860954,2026-02-25 06:54:01,2026-02-25 06:54:01
7481,ironrockproperties.com,propertyware,,low,recovery:dns_spf,0,,,2026-02-16T07:22:53.958368,2026-02-25 06:54:01,2026-02-25 06:54:01
7482,ironhorsepropertymanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:22:53.273913,2026-02-25 06:54:01,2026-02-25 06:54:01
7483,itrginc.com,yardi,,high,homepage_fetch,0,,,2026-02-16T07:23:58.903903,2026-02-25 06:54:01,2026-02-25 06:54:01
7484,isonrealty.com,unknown,,low,not_found,0,,,2026-02-16T07:23:11.874476,2026-02-25 06:54:01,2026-02-25 06:54:01
7485,itxprop.com,appfolio,itxprop.appfolio.com,high,homepage_fetch,1,http://www.itxprop.com,,2026-02-16T07:24:07.895181,2026-02-25 06:54:01,2026-02-25 06:54:01
7486,iutahpm.com,appfolio,iutahpropmgmt.appfolio.com,high,homepage_fetch,1,http://iutahpm.com,,2026-02-16T07:24:08.545027,2026-02-25 06:54:01,2026-02-25 06:54:01
7487,itexgrp.com,yardi,,low,recovery:dns_spf,0,,,2026-02-16T07:23:53.925927,2026-02-25 06:54:01,2026-02-25 06:54:01
7488,isyourhome.com,unknown,,low,not_found,0,,,2026-02-16T07:23:20.833968,2026-02-25 06:54:01,2026-02-25 06:54:01
7489,itrip.net,unknown,,low,not_found,0,,,2026-02-16T07:24:02.792250,2026-02-25 06:54:01,2026-02-25 06:54:01
7490,jacksonmountainhomes.com,trackhs,vrp.trackhs.com,high,homepage_fetch,0,,,2026-02-16T07:24:54.198997,2026-02-25 06:54:01,2026-02-25 06:54:01
7491,jacksonpropertiesinc.com,rentmanager,jackson.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-16T07:24:54.592512,2026-02-25 06:54:01,2026-02-25 06:54:01
7492,jacksonpropertymanagement.co,appfolio,evernest.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:24:55.999412,2026-02-25 06:54:01,2026-02-25 06:54:01
7493,iveyproperties.com,unknown,,low,not_found,0,,,2026-02-16T07:24:08.948115,2026-02-25 06:54:01,2026-02-25 06:54:01
7494,iwmrentals.com,unknown,,low,not_found,0,,,2026-02-16T07:24:38.729786,2026-02-25 06:54:01,2026-02-25 06:54:01
7495,jackmanpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:24:45.003257,2026-02-25 06:54:01,2026-02-25 06:54:01
7496,jacksonvillepropertymanagementinc.net,rentvine,pmirivercity.rentvine.com,high,homepage_fetch,0,,,2026-02-16T07:25:47.115657,2026-02-25 06:54:01,2026-02-25 06:54:01
7497,jacksonvillespropertymanagement.com,appfolio,collinspm.appfolio.com,low,homepage_fetch,0,,,2026-02-16T07:25:48.026153,2026-02-25 06:54:01,2026-02-25 06:54:01
7498,jacobgrant.com,appfolio,jacobgrant.appfolio.com,high,homepage_fetch,1,http://jacobgrant.com,,2026-02-16T07:25:48.954526,2026-02-25 06:54:01,2026-02-25 06:54:01
7499,jacksonrentalproperties.com,unknown,,low,not_found,0,,,2026-02-16T07:24:56.234767,2026-02-25 06:54:01,2026-02-25 06:54:01
7500,jacksonvillencforrent.com,unknown,,low,not_found,0,,,2026-02-16T07:25:04.297436,2026-02-25 06:54:01,2026-02-25 06:54:01
7501,jacobspropertymanagement.com,appfolio,jacobsrealty.appfolio.com,high,homepage_fetch,1,http://jacobspropertymanagement.com,,2026-02-16T07:25:58.161206,2026-02-25 06:54:01,2026-02-25 06:54:01
7502,jaeevans.com,unknown,,low,not_found,0,,,2026-02-16T07:25:58.725353,2026-02-25 06:54:01,2026-02-25 06:54:01
7503,jaeproperties.com,unknown,,low,not_found,0,,,2026-02-16T07:25:58.923306,2026-02-25 06:54:01,2026-02-25 06:54:01
7504,jacksonvillencpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-16T07:25:40.481810,2026-02-25 06:54:01,2026-02-25 06:54:01
7505,jambipm.com,appfolio,jambipm.appfolio.com,high,homepage_fetch,1,http://jambipm.com,,2026-02-16T07:26:57.263310,2026-02-25 06:54:01,2026-02-25 06:54:01
